0.410999	0.088834	0.530693
0.836472	-0.111505	-0.904707
0.898516	0.865279	0.180320
-0.926015	0.170234	-0.765507
0.027159	-0.560803	-0.774619
-0.527288	-0.346330	0.805814
-0.506582	0.525974	-0.697821
0.484764	-0.660856	0.875272
0.855213	0.795350	0.938790
-0.112541	0.224411	-0.935915
-0.409037	-0.577858	-0.899728
0.749325	-0.262822	0.100220
-0.484922	-0.777320	-0.018958
0.365372	-0.966291	0.805508
0.635010	0.401337	0.837082
-0.217031	0.192720	0.806112
0.454807	0.207678	0.051507
-0.167134	0.822564	0.272994
0.965139	-0.466619	-0.498385
-0.234818	0.645896	-0.754572
-0.644650	0.408910	0.120792
-0.283279	-0.862686	0.780459
0.197121	0.899786	-0.544024
0.705257	-0.747684	0.173574
-0.424139	0.326261	-0.666918
-0.874804	-0.056096	-0.417857
-0.608951	0.519372	0.219988
-0.135155	0.130433	0.646175
0.306764	0.073020	-0.272926
0.405709	0.078094	0.201625
-0.233633	0.621843	0.574069
-0.178070	-0.462704	-0.121079
-0.572944	0.849518	-0.258404
-0.551363	-0.111437	-0.601063
0.847774	-0.984458	0.317551
0.526506	0.197037	0.681753
0.785106	0.346053	-0.039447
-0.658550	-0.666186	-0.049435
-0.747900	-0.410666	0.275940
0.192380	0.095982	-0.247286
0.844547	0.254096	-0.436327
0.538344	0.268285	0.698412
0.757539	0.169584	-0.897233
-0.486187	0.186407	0.540444
-0.337665	-0.722686	0.709841
-0.675312	0.005335	0.825412
-0.510868	0.868733	0.215882
0.938037	-0.731860	0.202146
0.724117	-0.274809	-0.802501
-0.021424	0.207009	-0.800167
-0.245083	0.126228	-0.796611
0.489845	-0.173782	-0.155388
0.637453	-0.533976	0.724214
-0.980804	-0.185311	0.639469
-0.763764	0.384426	0.910914
-0.564760	-0.955628	-0.557283
0.066842	-0.729588	0.450776
-0.988314	0.509745	0.359682
-0.911984	-0.731410	0.770570
0.866545	-0.385527	-0.487129
-0.962291	0.249719	-0.427697
-0.732000	0.572601	0.354705
-0.919365	0.680854	-0.829947
0.257016	-0.480927	-0.554294
0.654052	-0.330988	0.240857
0.526520	0.165479	0.974911
-0.735192	0.182206	-0.054233
-0.101743	-0.945037	-0.575670
-0.800604	-0.764270	-0.571479
0.071084	0.842037	-0.238838
0.598799	0.904037	-0.901121
0.455814	-0.806519	-0.701432
-0.910444	-0.754721	0.243139
0.311136	-0.819470	-0.730731
0.710197	-0.783068	0.991118
-0.172737	0.259483	-0.398210
-0.430640	-0.592324	0.168225
-0.957592	-0.036984	0.963682
0.595030	0.459099	0.019743
-0.948840	0.951994	0.783608
-0.443195	-0.383191	0.033201
0.544213	0.055252	-0.226120
-0.043509	0.042228	-0.844907
-0.868026	-0.006464	-0.033344
0.180680	0.990775	0.963543
0.094417	-0.586978	0.776314
-0.214089	-0.801650	-0.946449
0.573521	0.335400	-0.601571
-0.015243	-0.792928	-0.841646
-0.985308	0.470963	0.029111
0.841816	-0.726508	0.003162
-0.625942	0.058295	0.455625
-0.081830	-0.243087	0.390355
-0.602461	0.962425	-0.182242
-0.704009	-0.160274	0.365098
0.019065	-0.517540	0.767656
0.689970	0.749738	0.466346
0.232409	0.549718	0.538250
-0.330824	0.121395	0.952733
0.659616	-0.593023	0.729897
-0.666561	0.050659	0.701424
0.138729	-0.928793	-0.197221
-0.780175	-0.765366	0.252385
0.066257	-0.528383	0.306892
0.363570	-0.036672	0.897521
0.214474	-0.681102	-0.644001
-0.062410	0.164203	-0.212955
-0.779609	-0.437213	-0.917057
0.231031	-0.127947	0.789560
-0.415750	0.514084	0.125468
0.534745	0.037056	0.598806
0.760619	0.773937	-0.611135
-0.072588	-0.842075	0.695838
0.250141	0.105040	0.526068
-0.853582	0.720170	0.606821
-0.748549	-0.835698	0.957748
0.956289	0.703906	0.826766
0.874580	0.195965	-0.928786
0.295361	-0.881036	-0.023996
0.023347	0.407641	-0.944001
-0.852610	0.122517	0.503108
-0.763214	0.874518	-0.272562
-0.451354	0.282831	0.422772
0.464085	0.065567	-0.529114
-0.029458	0.438330	0.080387
-0.161563	-0.582248	-0.944420
-0.286553	0.845293	-0.958392
-0.298172	-0.332468	0.327120
0.142008	0.413893	0.153047
0.248273	-0.063981	-0.847080
0.965585	0.365259	0.149839
-0.549078	-0.306642	-0.466197
-0.492189	0.905340	0.005730
-0.283421	-0.170128	0.856267
0.237312	0.088771	-0.275702
-0.773143	-0.121852	-0.352342
-0.319185	-0.403848	-0.275944
0.112683	-0.482678	-0.316268
0.638373	-0.671774	-0.159331
0.145946	-0.692067	-0.616196
0.616056	0.649538	0.663390
-0.713387	-0.137337	0.342230
-0.833749	-0.148158	0.103631
-0.157245	-0.938970	0.393900
0.541862	0.744561	0.588087
-0.985963	0.402169	0.762000
0.809240	-0.232736	-0.354220
-0.611853	0.536727	0.920927
0.597662	-0.207411	-0.608465
-0.792805	0.707353	-0.115305
0.167381	-0.926703	0.963022
-0.851043	0.994615	0.283423
0.854788	-0.840923	0.551027
-0.070550	0.944377	-0.890084
-0.768904	-0.861138	-0.563173
-0.549243	-0.190055	0.191129
0.203954	-0.331601	-0.963137
0.945115	-0.725995	0.559221
-0.533444	-0.578600	0.262828
0.873356	0.382654	-0.154252
0.350156	0.232057	-0.071118
-0.850342	-0.384764	0.715630
0.713282	-0.484391	0.805877
-0.280822	-0.024728	-0.522920
-0.683731	0.841925	0.739234
0.978223	0.050710	-0.421847
-0.683572	-0.941830	0.118154
-0.815549	0.454903	0.013485
-0.517347	0.079973	-0.601204
-0.977787	0.907784	-0.822469
-0.374595	-0.423714	0.330430
-0.895139	-0.528941	-0.226147
-0.120495	-0.786100	0.211964
0.576632	0.551546	-0.036432
-0.740915	0.271074	-0.120232
0.647234	-0.526999	0.641496
0.981222	0.187812	0.332838
-0.322430	0.465395	0.011540
0.289448	-0.830435	0.132007
0.882712	0.508084	-0.833400
0.053980	-0.318746	0.776266
0.371660	0.104202	0.528561
-0.002526	-0.561500	0.988754
-0.890276	0.242709	0.574342
0.297198	-0.471660	0.509920
-0.050054	0.139895	-0.299094
-0.347808	-0.723167	0.229905
0.181882	0.930430	0.660215
-0.055071	0.823143	0.435858
0.013177	-0.780413	-0.302508
0.847217	-0.688013	-0.513170
-0.112893	-0.086634	-0.707512
-0.302214	-0.375095	0.853009
0.470327	0.600840	0.569869
-0.248563	-0.458553	0.817105
-0.704637	0.529351	0.432736
-0.274030	0.308656	0.884721
-0.229549	-0.938850	0.875006
0.396943	-0.560786	0.924631
0.002915	-0.348092	0.908225
-0.227605	-0.258295	-0.908155
0.123214	0.255402	-0.163614
0.747326	-0.719091	0.730586
-0.090215	0.500960	-0.230979
0.062435	0.999737	-0.515200
0.444720	0.529254	-0.566275
-0.601674	0.851323	0.081234
-0.230932	-0.878091	-0.186180
0.386595	0.057877	0.301109
0.881039	-0.161969	0.983671
-0.603276	0.878875	-0.443991
0.871556	0.037951	0.792881
-0.687784	0.898613	-0.665954
0.757036	-0.307729	-0.968202
-0.649698	-0.074765	-0.202868
0.863239	-0.698870	-0.350401
0.924827	-0.793055	0.110953
0.425981	-0.160170	-0.733508
-0.913805	-0.820269	0.622440
0.177420	-0.766561	0.756241
0.964557	-0.817741	-0.014659
0.515702	-0.070241	0.962838
-0.492461	-0.642830	-0.251970
0.296100	-0.334715	0.599023
0.793323	0.505012	-0.422372
0.932297	-0.776219	0.291418
0.285575	0.591792	0.568561
-0.377078	0.675668	0.556544
-0.560369	-0.557205	0.360156
0.307621	-0.185843	0.543786
0.608319	-0.246746	-0.550500
0.134969	0.203360	0.645118
0.596296	-0.725698	-0.957510
-0.462036	-0.760195	0.170218
0.103318	-0.579197	0.599866
-0.695052	-0.297167	0.510758
0.809557	-0.466186	0.886883
0.740011	-0.817446	-0.608731
0.298853	0.819384	-0.434391
0.229901	-0.398750	0.665214
0.388242	0.401296	-0.258801
0.758554	-0.765340	-0.058503
0.183698	0.227060	-0.572905
-0.230665	-0.035351	0.127620
-0.247695	0.752302	0.354921
-0.830481	-0.446649	0.874837
-0.101308	0.748121	-0.589744
-0.770887	-0.875358	0.940754
-0.914798	0.098573	0.536390
0.709471	-0.539805	0.788436
0.981410	-0.724285	-0.901408
0.179811	-0.079632	0.794895
0.513569	-0.937916	0.446649
-0.705407	0.812206	0.391845
0.780096	-0.264587	-0.674415
-0.143860	-0.763124	0.008785
-0.042277	-0.361988	-0.482309
-0.770132	-0.486781	-0.227559
-0.182064	0.714713	-0.634428
-0.138833	0.298383	0.313590
-0.343690	0.518223	0.273432
-0.721520	0.649361	0.054128
0.118087	-0.733865	-0.273633
0.446064	0.394660	0.733833
-0.953626	-0.744119	0.017351
0.791694	0.663985	-0.589963
-0.208975	0.671208	-0.237040
0.962384	0.373953	0.394338
0.893387	-0.626223	0.430013
0.315976	-0.216385	0.889232
0.840102	-0.605838	0.295978
0.921726	-0.535491	-0.115735
-0.492269	0.939962	0.998626
-0.791161	-0.733899	-0.861097
-0.112764	-0.884531	-0.290646
-0.067907	-0.964564	0.657544
0.800399	-0.385428	0.337480
-0.808583	0.093019	0.193290
-0.969897	0.346328	-0.628436
0.213629	0.459482	-0.752343
0.246339	-0.621871	-0.232840
-0.977084	-0.464603	-0.043447
0.324497	-0.022024	-0.701178
-0.047930	0.172316	0.224287
0.804927	0.933322	0.970130
-0.924456	-0.221931	0.744596
-0.164632	-0.759297	0.279610
0.680558	0.284843	-0.352516
-0.178626	-0.680737	-0.686305
-0.901311	0.748069	0.018051
-0.341978	-0.755400	0.370464
0.552246	-0.995857	-0.974876
-0.817966	-0.321916	-0.630375
-0.168409	-0.113653	0.961190
-0.651353	-0.202930	-0.885979
0.343257	0.886216	0.509272
-0.408364	-0.488520	-0.864478
0.175099	-0.216875	-0.560163
-0.689005	0.770069	-0.046201
-0.383606	0.562875	0.023469
-0.822966	-0.252889	-0.110818
0.842185	-0.088510	-0.263696
0.862898	0.629449	0.038751
0.554466	-0.321755	0.931104
0.521623	0.715535	0.971919
0.419495	0.221343	-0.905983
0.075500	0.445685	0.903847
-0.483718	0.054140	0.023807
0.249685	0.220529	0.480298
-0.493604	0.335556	0.156216
0.170987	0.477885	-0.913902
0.329881	-0.416183	0.819456
-0.648279	-0.065358	-0.219993
0.787898	0.991602	0.183029
0.281617	0.404791	-0.465368
-0.563525	-0.343128	-0.662380
-0.271441	0.085541	-0.001986
-0.202654	-0.896720	-0.770406
0.693382	0.998382	-0.104931
-0.414141	-0.130492	-0.331040
0.718841	-0.451902	0.236340
-0.564013	-0.285723	-0.884292
-0.300223	0.007478	-0.482029
0.083214	0.260378	0.108858
-0.341049	0.875102	0.334987
0.410423	-0.030980	-0.986137
0.625578	-0.569170	-0.875523
0.051222	-0.847355	-0.945306
0.806690	0.965355	-0.641005
-0.198339	-0.336311	0.082934
-0.058174	-0.142353	0.175032
-0.100024	0.920425	0.560634
0.375994	0.586156	0.897207
-0.861605	-0.979236	0.593239
0.995833	0.211525	0.894504
0.417447	0.868449	-0.136550
-0.124323	-0.745718	-0.991232
0.970174	-0.769096	-0.009844
0.549660	-0.906859	0.177994
0.802358	0.064115	0.670552
0.095527	0.591416	0.490096
-0.913578	-0.009616	0.449272
0.512564	0.316842	-0.440129
0.569932	0.763123	-0.618731
0.488468	0.750951	-0.572605
0.699262	0.097390	-0.136774
0.073401	0.320159	-0.295325
0.910587	0.310565	0.589429
-0.635409	-0.995481	0.128047
-0.897757	-0.609277	0.042452
-0.928496	-0.039099	-0.462517
-0.748347	-0.623696	-0.745743
-0.283338	-0.141140	-0.389869
0.772300	0.987116	0.966909
-0.424262	-0.753391	0.411390
-0.915038	-0.403429	-0.743002
0.607267	-0.492301	-0.106603
0.383317	-0.755886	-0.703920
-0.491033	-0.488725	0.170492
0.287406	0.147517	-0.417139
0.276438	-0.379121	-0.682363
0.194810	0.311629	-0.541274
0.452996	0.383217	-0.465987
-0.420512	-0.588224	-0.179879
-0.357583	-0.133935	-0.103683
0.967780	-0.412831	0.544861
0.466824	-0.006477	0.953074
0.514811	0.941705	-0.916360
-0.377812	-0.479891	-0.827504
0.270624	-0.315362	0.303825
-0.750518	-0.550141	-0.666037
0.203617	-0.065998	0.519624
0.841124	-0.422265	0.985169
-0.464470	-0.649671	0.043138
0.583874	0.943733	0.363800
-0.760582	0.315904	-0.129018
-0.060942	-0.436449	0.492833
-0.516774	-0.521987	-0.435175
0.721491	0.043552	-0.674829
0.994526	0.131270	-0.361293
-0.785805	0.372715	-0.831974
-0.548500	0.635417	-0.679419
0.223884	-0.015310	-0.119987
-0.167393	-0.148326	-0.197845
0.992336	-0.490000	0.460614
0.428150	-0.520516	-0.893978
0.002355	-0.455704	-0.391948
-0.566822	0.791993	-0.275790
0.977663	0.069532	0.740642
-0.802059	0.015147	0.453986
-0.309370	0.555749	0.799107
-0.177820	-0.847142	0.441415
-0.810213	0.120275	-0.888131
-0.089197	-0.323908	-0.791367
0.690560	0.713623	-0.816605
0.262324	-0.585000	-0.590060
-0.314130	0.814713	0.769235
-0.504246	0.777703	0.060759
0.121220	-0.456623	0.634590
0.426635	-0.981649	0.863218
0.736490	-0.722142	-0.653517
0.679131	-0.138293	-0.552315
0.825491	-0.344237	0.013681
-0.084255	-0.709688	0.613688
0.138823	-0.580975	-0.831317
-0.564366	-0.540441	0.151858
0.900167	-0.315987	-0.783686
0.643630	-0.456810	-0.135002
-0.230111	0.923994	-0.000181
-0.184833	0.465094	-0.234730
-0.445969	-0.622666	-0.947828
0.996678	-0.268403	-0.394791
-0.693050	0.353881	0.062071
0.583563	-0.293983	0.547545
-0.054393	0.100719	0.901320
0.103650	-0.160731	0.165152
-0.720147	0.275548	0.160662
-0.535127	0.292506	-0.874508
0.402233	0.101815	-0.145772
-0.415949	-0.431996	-0.307217
0.733856	0.209181	-0.608548
0.463262	0.244517	0.311469
0.667994	0.395756	0.019037
0.128325	-0.072338	-0.143372
-0.939159	0.529033	-0.042325
-0.614038	0.946952	0.861001
-0.038692	0.957152	0.440262
-0.169486	0.235921	-0.825832
0.774735	0.384145	0.482091
-0.720433	0.348130	0.007480
0.095643	-0.611438	-0.926487
-0.597845	-0.711264	-0.477393
0.559596	-0.958899	0.098696
-0.344822	-0.004910	-0.513952
0.358317	-0.009023	0.552429
0.310429	0.916680	0.318270
0.720667	0.525212	-0.948462
0.789233	-0.578480	0.698720
-0.470379	-0.913040	-0.718705
0.588567	-0.442556	-0.013074
-0.136222	0.657702	-0.533326
-0.521850	-0.489877	0.582713
-0.345946	-0.562261	0.712748
-0.214581	-0.281207	0.133391
-0.354131	-0.404171	0.504724
0.181445	-0.424208	-0.384655
-0.395862	0.233688	-0.608411
0.915926	-0.693405	0.427648
0.793312	0.900163	0.291294
-0.782159	-0.042078	-0.070527
0.393610	-0.497910	-0.930571
0.185540	0.293805	-0.761038
0.401146	-0.234225	0.643200
-0.662250	-0.752885	0.426228
-0.661481	-0.727089	-0.531434
-0.524064	0.223346	-0.931642
0.361768	0.106884	-0.586703
-0.783798	-0.493624	-0.064885
-0.857664	0.594816	-0.464188
0.222048	0.764732	-0.920278
0.636481	0.907429	-0.629205
0.805951	0.480047	-0.925103
0.986798	-0.327660	-0.707282
-0.237353	0.062382	-0.184320
-0.753261	0.173853	0.557440
0.338475	0.970262	0.003460
-0.932582	0.002062	0.016757
-0.342058	0.657107	0.795075
-0.344661	-0.361878	0.526990
0.193388	0.025232	0.256058
0.445233	0.286158	0.136239
0.380781	0.028479	0.369292
0.767404	-0.585560	-0.868660
0.195755	-0.229417	0.757448
-0.010686	0.025891	0.301402
-0.394218	-0.392775	-0.164010
0.863311	-0.172896	-0.592424
-0.079546	0.046820	0.863337
-0.484535	0.359926	-0.153226
-0.028470	-0.611391	0.280246
0.016957	0.165933	-0.686053
-0.743750	0.586786	0.200643
0.846758	0.201514	0.124699
0.879477	0.729550	-0.529439
0.654078	-0.212837	0.525251
-0.290398	0.583795	0.497387
0.223340	-0.911387	0.349771
0.333035	-0.185354	0.847051
-0.555571	-0.783832	-0.010359
0.467969	-0.878772	0.205244
-0.921524	0.039061	-0.134433
-0.446019	-0.686244	-0.375902
0.277383	0.182334	-0.912351
0.803371	-0.924117	0.342168
-0.497815	-0.532451	-0.367099
0.114926	0.513980	-0.913747
-0.677489	-0.340320	-0.457557
0.439226	-0.734247	-0.636718
-0.473743	0.201955	-0.442763
-0.188294	0.804123	-0.810105
0.630165	0.932907	-0.717553
0.345221	-0.710846	-0.913838
0.664852	0.400153	0.027905
0.886045	-0.816436	-0.906822
-0.791688	-0.096977	0.086395
-0.712391	0.565623	0.496966
-0.046793	-0.599664	0.615149
0.043025	0.380610	-0.852551
0.237353	0.449298	-0.154251
0.206990	0.861748	0.221427
0.338172	0.378194	-0.885984
0.597528	0.502410	0.902850
0.427190	0.590879	0.497921
0.470496	-0.616973	0.575349
-0.862508	0.420964	0.416869
-0.712853	-0.756586	-0.571724
0.470784	-0.281277	-0.747540
-0.877191	0.022225	0.990783
-0.375881	0.933118	0.716728
-0.219309	-0.974699	0.865900
0.629883	-0.545447	0.931513
0.928792	0.437000	0.889882
0.617364	-0.818038	0.193800
0.599355	0.459131	0.745422
0.922033	-0.288418	-0.290626
-0.423574	-0.015790	0.831254
-0.276544	-0.604612	-0.238980
-0.534020	-0.545893	0.046338
0.623198	-0.815102	-0.222409
0.249645	-0.316681	-0.317811
-0.820469	0.345125	0.466615
0.025525	0.757476	0.241891
0.903213	-0.927035	-0.689674
-0.801523	0.898914	-0.049300
0.252663	0.678185	0.499608
-0.507731	0.930276	0.188652
0.371923	0.788315	-0.444211
0.792737	0.778881	0.053479
0.889976	0.243134	0.738661
-0.824294	0.024668	-0.491784
0.670583	-0.095051	-0.118217
0.210188	-0.778424	0.222096
0.547447	-0.194966	-0.094049
0.063865	-0.183015	0.321792
0.596212	0.103352	-0.136426
0.970572	-0.413338	0.212131
0.204183	0.113788	0.041648
0.034118	-0.218405	0.190359
-0.123498	0.521659	-0.783468
-0.615160	0.892296	0.898482
0.915590	0.023662	-0.843389
0.613811	-0.196415	-0.334373
0.743707	0.597612	-0.057736
-0.642633	0.925405	-0.763779
0.327927	0.580611	-0.091524
0.178362	0.839461	-0.182830
-0.986036	0.669208	-0.095148
0.700828	0.531419	0.910207
-0.829574	0.002786	0.240624
-0.321723	0.563016	-0.552218
-0.135798	-0.731078	-0.151424
-0.245979	0.820622	0.610564
0.089875	-0.374227	0.760117
-0.145882	0.422755	-0.289375
-0.671050	-0.726926	0.211401
0.685661	0.326435	0.674268
0.009203	-0.513835	-0.387717
-0.716479	-0.396802	0.547337
-0.729149	-0.433976	-0.254159
0.093277	-0.692695	0.803992
0.015907	0.707154	0.980667
0.903698	-0.255637	-0.831791
-0.268097	0.892583	0.826718
0.155989	-0.369770	-0.046653
0.267905	-0.994304	-0.694793
0.372740	-0.031726	0.511602
0.175643	0.518071	-0.928838
-0.986621	0.800580	-0.916425
-0.325443	-0.031846	-0.286866
-0.952363	0.037275	-0.112611
-0.366710	-0.144166	-0.266704
-0.310334	-0.552712	-0.403433
-0.278831	-0.512724	-0.143132
0.290765	0.460978	0.470077
0.440344	-0.245416	0.792063
0.242424	0.642259	0.243698
0.010538	0.068917	-0.397896
0.667948	0.664199	-0.378456
-0.834398	0.418828	0.009087
0.791629	0.220768	-0.532335
0.213489	-0.258637	0.525492
-0.935069	0.403834	0.421522
-0.410947	0.613473	-0.564416
-0.110789	-0.762636	-0.058050
-0.819103	-0.790945	-0.389724
0.698373	0.093759	-0.356777
0.023760	0.126103	0.544733
0.097008	-0.366852	-0.173882
0.627758	0.214083	-0.983170
0.560860	0.811052	0.204297
0.989672	0.330762	0.548372
-0.635737	0.398740	-0.591048
0.046126	0.835993	-0.105859
-0.943606	-0.567273	0.302138
-0.575923	-0.326684	-0.822262
-0.781211	-0.648487	-0.388082
-0.588650	0.738638	0.852276
-0.360909	-0.999606	-0.366924
-0.596453	-0.188576	-0.061588
-0.085660	0.383184	0.815600
-0.827399	0.057528	0.424405
-0.821724	0.304779	0.808339
0.624857	0.414675	0.279874
-0.359844	-0.386943	-0.908345
-0.006463	-0.229203	0.419160
0.203261	0.498960	0.366322
0.824389	0.831295	0.192500
0.732386	0.499345	0.774720
-0.891062	0.178795	0.960315
-0.633777	0.996332	-0.340434
-0.179697	-0.738791	0.082079
-0.858477	-0.939431	0.649245
0.237653	-0.019319	-0.852305
-0.883036	-0.790945	0.990346
0.976136	-0.306602	-0.492808
-0.685502	-0.193475	-0.672574
0.681449	0.835781	0.110448
0.430749	-0.372786	0.622498
-0.212979	0.314219	0.560577
-0.035486	0.618888	-0.230952
0.889804	-0.755686	0.630045
-0.811574	-0.530287	0.792837
-0.957319	0.687162	-0.197983
-0.750034	-0.241726	0.671794
0.067645	0.962892	-0.665927
0.639248	-0.792813	0.097389
-0.442311	-0.209585	0.225407
0.005712	0.272495	0.965443
-0.991222	0.682460	0.418412
-0.790884	-0.666570	-0.692632
-0.995627	0.799301	-0.361805
-0.271189	0.507146	-0.840474
0.599598	-0.690617	0.118887
-0.690375	0.876316	0.270262
0.327208	-0.104762	-0.923273
0.017113	-0.413601	-0.553448
-0.657349	0.804317	-0.807537
-0.407572	-0.541212	-0.741487
0.669706	0.814306	0.646226
0.389277	0.907542	-0.918808
-0.996293	0.376239	0.623593
-0.759763	0.123998	-0.714733
0.596309	-0.141508	-0.654338
0.498700	-0.975712	-0.798029
-0.517057	0.156854	-0.740462
0.988949	-0.406050	0.858372
-0.738710	-0.361158	-0.438306
0.405234	-0.539261	0.459203
0.846966	0.551767	0.248782
0.749038	0.513980	-0.222479
0.464845	0.182455	-0.827590
0.872817	-0.798973	0.797610
-0.173969	0.184603	0.136265
0.790738	0.497046	0.671660
-0.498659	-0.721265	-0.898903
0.401416	-0.657536	-0.803596
-0.248819	0.106641	-0.012930
-0.715181	-0.265076	0.848445
-0.648027	-0.339469	-0.952366
0.635360	-0.786080	-0.219388
-0.878138	-0.642988	-0.720741
-0.955670	-0.416700	0.132504
-0.846859	-0.588736	0.978849
-0.642663	-0.302533	0.160508
0.195816	0.816816	-0.959347
-0.661604	-0.879862	-0.628217
0.963353	-0.391736	0.034584
-0.189572	-0.500828	0.770554
-0.281167	-0.845679	-0.541753
0.117441	0.948759	0.043228
-0.321820	-0.553543	0.557124
0.545194	-0.300822	-0.173164
-0.292110	-0.008012	0.787938
0.887316	0.257195	-0.725215
0.263545	-0.100170	0.875360
0.364563	-0.183466	0.221602
0.629538	-0.561342	0.181517
0.702722	0.732691	0.077248
-0.377960	0.450242	0.062518
0.799342	-0.641577	-0.075510
-0.042526	-0.937886	-0.719097
-0.294667	-0.292542	0.238010
0.930568	0.175955	0.417868
0.791186	-0.351544	0.854803
0.332254	-0.664648	-0.634751
0.182500	0.372711	-0.129203
-0.608799	0.767473	-0.477895
0.317519	0.152651	0.611042
0.503305	-0.072902	-0.076486
-0.023127	-0.589777	0.059736
0.091702	-0.409742	-0.777850
0.966777	0.251598	0.651479
-0.978068	0.466657	0.019059
0.215234	-0.266606	0.758714
0.291532	0.204322	-0.623842
-0.735072	0.240393	-0.138327
-0.396729	-0.825228	0.431899
0.879219	-0.314195	0.015076
-0.471757	-0.484235	-0.180068
-0.524662	-0.160483	-0.514984
0.303403	-0.932089	0.503651
0.420189	0.178268	0.158093
-0.018772	-0.834276	0.555255
-0.596775	-0.227467	-0.725672
0.324469	0.645110	-0.699041
0.370312	0.736960	0.591926
0.592563	0.892300	-0.557106
-0.818969	-0.357794	0.441219
-0.808171	0.234439	0.353980
-0.510392	-0.383736	-0.883675
-0.127017	0.385776	0.500944
0.268092	0.951801	-0.409845
-0.610679	0.457445	-0.255148
0.736507	-0.188730	0.525219
0.363755	-0.016114	-0.713612
-0.905843	-0.674660	-0.012999
-0.604161	0.707341	0.116399
-0.714120	-0.010085	-0.778263
-0.364683	-0.946222	-0.905285
-0.048596	-0.211849	0.379737
0.862908	-0.679764	0.506594
0.070340	0.151931	-0.561042
0.621362	-0.932378	0.152361
-0.149473	0.940481	0.394017
-0.865049	-0.789183	0.312097
-0.991859	-0.136537	-0.576975
-0.388157	-0.455280	0.584193
0.502627	0.371606	0.331150
-0.202687	0.889558	-0.109369
-0.273924	0.036371	0.929153
0.187269	0.569920	0.466021
-0.309740	0.124167	0.490781
0.524510	0.908435	-0.771974
-0.417264	0.933436	-0.575613
-0.130195	0.421282	-0.216006
-0.141309	-0.397266	0.972293
0.199601	0.927868	0.038795
0.736908	0.326952	-0.131291
-0.007908	0.034930	0.969886
-0.159635	-0.534165	-0.546688
0.277948	0.547647	-0.827202
0.389511	0.004280	-0.587431
0.173453	-0.293305	0.059445
-0.198756	0.580258	-0.056954
0.104758	-0.824116	-0.391750
0.291263	0.779843	0.030320
-0.734104	0.500975	-0.459712
0.001385	0.632189	0.993832
0.671836	-0.359998	-0.201758
0.803844	0.101912	-0.009166
0.200224	0.764709	-0.772289
0.454301	0.650883	0.377508
-0.524488	0.792639	0.661807
-0.670781	0.562595	0.638516
0.803127	-0.959470	-0.676133
-0.940427	-0.751697	0.932736
0.861911	-0.495001	-0.698133
0.334794	0.704942	0.942503
0.344261	-0.761248	0.558725
0.614869	0.122724	0.241033
0.839777	-0.026262	-0.480582
-0.834953	0.789885	-0.679428
-0.025006	-0.043315	0.731086
-0.306787	0.945786	0.951515
0.921921	-0.385151	0.582259
-0.091822	-0.960138	0.287296
-0.538257	-0.906559	-0.409838
-0.559160	0.109270	0.634435
-0.832445	0.755753	-0.533703
-0.668495	-0.042171	0.325892
0.849909	0.862811	0.785057
